"r1","id1","grp","es1","r3","id2","id3","div"
"tokai","26","7","JPN",NA,NA,NA,NA
"akmola","2","0","KAZ",NA,NA,NA,NA
"akmolinskaya","2","0","KAZ",NA,NA,NA,NA
"zapadnokazachstanskaya","13","0","KAZ",NA,NA,NA,NA
"vostochnokazachstanskaya","5","0","KAZ",NA,NA,NA,NA
"aktobe","3","0","KAZ",NA,NA,NA,NA
"aktyubinskaya","3","0","KAZ",NA,NA,NA,NA
"karagandinskaya","9","0","KAZ",NA,NA,NA,NA
"atyrauskaya","4","0","KAZ",NA,NA,NA,NA
"kyzylordinskaya","11","0","KAZ",NA,NA,NA,NA
"almatinskaya","1","0","KAZ",NA,NA,NA,NA
"mangystau","6","0","KAZ",NA,NA,NA,NA
"mangistauskaya","6","0","KAZ",NA,NA,NA,NA
"jambyl","14","14","KAZ",NA,NA,NA,NA
"jambylslkaya","14","14","KAZ",NA,NA,NA,NA
"yujnokazachstanskaya","7","0","KAZ",NA,NA,NA,NA
"almatycityarea","1","0","KAZ",NA,NA,NA,NA
"thealmaty","1","0","KAZ",NA,NA,NA,NA
"themangistausky","6","0","KAZ",NA,NA,NA,NA
"theaktyubinsk","3","0","KAZ",NA,NA,NA,NA
"theatyrausky","4","0","KAZ",NA,NA,NA,NA
"thepavlodar","8","0","KAZ",NA,NA,NA,NA
"thekyzylordinsky","11","0","KAZ",NA,NA,NA,NA
"thekaraganda","9","0","KAZ",NA,NA,NA,NA
"karagandy","9","0","KAZ",NA,NA,NA,NA
"kostanay","10","0","KAZ",NA,NA,NA,NA
"thekostanajsky","10","0","KAZ",NA,NA,NA,NA
"thecityofalmata","1","0","KAZ",NA,NA,NA,NA
"almatycity","1","0","KAZ",NA,NA,NA,NA
"thezhambylsky","14","14","KAZ",NA,NA,NA,NA
"theakmolinsky","2","0","KAZ",NA,NA,NA,NA
"astanacity","2","0","KAZ",NA,NA,NA,NA
"chungbuk","2","0","KOR",NA,NA,NA,NA
"chungnam","3","0","KOR",NA,NA,NA,NA
"gangwon","6","0","KOR",NA,NA,NA,NA
"gyeongbuk","9","0","KOR",NA,NA,NA,NA
"gyeongi","8","0","KOR",NA,NA,NA,NA
"gyeongnam","10","0","KOR",NA,NA,NA,NA
"jeonbuk","13","0","KOR",NA,NA,NA,NA
"jeonam","14","14","KOR",NA,NA,NA,NA
"jeonnam","14","14","KOR",NA,NA,NA,NA
"taejon","5","0","KOR",NA,NA,NA,NA
"jejudo","12","0","KOR",NA,NA,NA,NA
"champasack","4","0","LAO",NA,NA,NA,NA
"borikhamxay","3","0","LAO",NA,NA,NA,NA
"vientianecapital","14","14","LAO",NA,NA,NA,NA
"vientianeprovince","13","1","LAO",NA,NA,NA,NA
"xayssomboonspecialregion","16","0","LAO",NA,NA,NA,NA
"khammuane","6","0","LAO",NA,NA,NA,NA
"xaysomboonspecialregion","16","0","LAO",NA,NA,NA,NA
"xaysomboonsr","16","0","LAO",NA,NA,NA,NA
"xayaboury","15","0","LAO",NA,NA,NA,NA
"vientianemunicipality","14","14","LAO",NA,NA,NA,NA
"luangnamha","7","0","LAO",NA,NA,NA,NA
"luangprabang","8","0","LAO",NA,NA,NA,NA
"bothabothe","2","0","LSO",NA,NA,NA,NA
"grdbassa","5","0","LBR",NA,NA,NA,NA
"grdcapemt","4","0","LBR",NA,NA,NA,NA
"grdgedeh","6","3","LBR",NA,NA,NA,NA
"krucoast","7","1","LBR",NA,NA,NA,NA
"marshall","9","2","LBR",NA,NA,NA,NA
"sasstown","7","1","LBR",NA,NA,NA,NA
"gibi","11","2","LBR",NA,NA,NA,NA
"riverghee","14","14","LBR",NA,NA,NA,NA
"balaka","1","0","MWI",NA,NA,NA,NA
"blantyre","2","0","MWI",NA,NA,NA,NA
"chikwawa","3","0","MWI",NA,NA,NA,NA
"chiradzulu","4","0","MWI",NA,NA,NA,NA
"chitipa","5","0","MWI",NA,NA,NA,NA
"dedza","6","0","MWI",NA,NA,NA,NA
"dowa","7","0","MWI",NA,NA,NA,NA
"karonga","8","0","MWI",NA,NA,NA,NA
"kasungu","9","0","MWI",NA,NA,NA,NA
"lilongwe","10","0","MWI",NA,NA,NA,NA
"machinga","11","0","MWI",NA,NA,NA,NA
"mangochi","12","0","MWI",NA,NA,NA,NA
"mchinji","13","0","MWI",NA,NA,NA,NA
"mulanje","14","14","MWI",NA,NA,NA,NA
"mwanza","15","0","MWI",NA,NA,NA,NA
"nkhatabay","17","5","MWI",NA,NA,NA,NA
"nkhotakota","18","0","MWI",NA,NA,NA,NA
"nsanje","19","0","MWI",NA,NA,NA,NA
"ntcheu","20","0","MWI",NA,NA,NA,NA
"ntchisi","21","0","MWI",NA,NA,NA,NA
"phalombe","22","0","MWI",NA,NA,NA,NA
"rumphi","23","0","MWI",NA,NA,NA,NA
"salima","24","0","MWI",NA,NA,NA,NA
"thyolo","25","0","MWI",NA,NA,NA,NA
"zomba","26","0","MWI",NA,NA,NA,NA
"kasupe","11","0","MWI",NA,NA,NA,NA
"mangoche","12","0","MWI",NA,NA,NA,NA
"fortmanning","13","0","MWI",NA,NA,NA,NA
"mlange","14","14","MWI",NA,NA,NA,NA
"chinteche","17","5","MWI",NA,NA,NA,NA
"kotakota","18","0","MWI",NA,NA,NA,NA
"portherald","19","0","MWI",NA,NA,NA,NA
"ncheu","20","0","MWI",NA,NA,NA,NA
"nchisi","21","0","MWI",NA,NA,NA,NA
"rumpi","23","0","MWI",NA,NA,NA,NA
"cholo","25","0","MWI",NA,NA,NA,NA
"kasupi","11","0","MWI",NA,NA,NA,NA
"fortjohnston","12","0","MWI",NA,NA,NA,NA
"mlanje","14","14","MWI",NA,NA,NA,NA
"liwonde","11","0","MWI",NA,NA,NA,NA
"blantyrecity","2","1","MWI",NA,NA,NA,NA
"blantyrerura","2","1","MWI",NA,NA,NA,NA
"blantyrerural","2","1","MWI",NA,NA,NA,NA
"likoma","17","5","MWI",NA,NA,NA,NA
"lilongwecity","10","2","MWI",NA,NA,NA,NA
"lilongwerural","10","2","MWI",NA,NA,NA,NA
"mzimba","16","3","MWI",NA,NA,NA,NA
"mzuzucity","16","3","MWI",NA,NA,NA,NA
"nkhotokota","18","0","MWI",NA,NA,NA,NA
"zombacity","26","4","MWI",NA,NA,NA,NA
"zombarural","26","4","MWI",NA,NA,NA,NA
"hodchargui","7","0","MRT",NA,NA,NA,NA
"hodhgharbi","8","0","MRT",NA,NA,NA,NA
"hodhchargui","7","0","MRT",NA,NA,NA,NA
"toliara","6","0","MDG",NA,NA,NA,NA
"coahuiladezaragoza","7","0","MEX",NA,NA,NA,NA
"michoacandeocampo","16","0","MEX",NA,NA,NA,NA
"veracruzllave","30","0","MEX",NA,NA,NA,NA
"tamualipas","28","0","MEX",NA,NA,NA,NA
"nuevolean","19","0","MEX",NA,NA,NA,NA
"veracruzdeignaciodelallave","30","0","MEX",NA,NA,NA,NA
"bayanolgii","2","124","MNG",NA,NA,NA,NA
"govialtai","10","124","MNG",NA,NA,NA,NA
"kentii","12","126","MNG",NA,NA,NA,NA
"khovsgol","14","14","MNG",NA,NA,NA,NA
"khentii","12","126","MNG",NA,NA,NA,NA
"regionautonomadelatlanticonorte","1","0","NIC",NA,NA,NA,NA
"regionautonomadelatlanticosur","2","0","NIC",NA,NA,NA,NA
"raan","1","0","NIC",NA,NA,NA,NA
"raas","2","0","NIC",NA,NA,NA,NA
"fctabuja","15","139","NGA",NA,NA,NA,NA
"nasarawa","26","139","NGA",NA,NA,NA,NA
"eboyin","11","142","NGA",NA,NA,NA,NA
"enugu1","6","143","NGA",NA,NA,NA,NA
"abia1","1","142","NGA",NA,NA,NA,NA
"ebonyi1","11","142","NGA",NA,NA,NA,NA
"fctabuja","15","139","NGA",NA,NA,NA,NA
"fctabuja","15","139","NGA",NA,NA,NA,NA
"batinah","2","0","OMN",NA,NA,NA,NA
"dakhilyah","1","0","OMN",NA,NA,NA,NA
"dhairah","3","0","OMN",NA,NA,NA,NA
"albatinahregion","2","0","OMN",NA,NA,NA,NA
"aldakhilyaregion","1","0","OMN",NA,NA,NA,NA
"aldhahiraregion","3","0","OMN",NA,NA,NA,NA
"alsharqiyahregion","5","0","OMN",NA,NA,NA,NA
"alwustaregion","4","0","OMN",NA,NA,NA,NA
"dhofargovern","6","0","OMN",NA,NA,NA,NA
"musandamgovern","7","0","OMN",NA,NA,NA,NA
"muscatgovern","8","0","OMN",NA,NA,NA,NA
"aldakhilya","1","0","OMN",NA,NA,NA,NA
"alsharqiyah","5","0","OMN",NA,NA,NA,NA
"khyberpakhtunkhwa","5","0","PAK",NA,NA,NA,NA
"balochistanprovince","2","0","PAK",NA,NA,NA,NA
"khyberpakhtunkhwaprovinceprivatefarmstotal","5","0","PAK",NA,NA,NA,NA
"sindhprovince","8","0","PAK",NA,NA,NA,NA
"punjabprovince","7","0","PAK",NA,NA,NA,NA
"khyberpakhtunkhwaprovince","5","0","PAK",NA,NA,NA,NA
"khyberpakhtunkwhwa","5","0","PAK",NA,NA,NA,NA
"balochr","2","0","PAK",NA,NA,NA,NA
"baloch","2","0","PAK",NA,NA,NA,NA
"khpakhtunkhwa","5","0","PAK",NA,NA,NA,NA
"punjabr","7","0","PAK",NA,NA,NA,NA
"northwestfrontier","5","0","PAK",NA,NA,NA,NA
"nwfprovince","5","0","PAK",NA,NA,NA,NA
"comarcakunayala","8","0","PAN",NA,NA,NA,NA
"comarcangabebugle","10","0","PAN",NA,NA,NA,NA
"comarcaembera","6","0","PAN",NA,NA,NA,NA
"pdtehayes","17","0","PRY",NA,NA,NA,NA
"01concepcion","10","0","PRY",NA,NA,NA,NA
"02sanpedro","18","0","PRY",NA,NA,NA,NA
"03cordillera","11","0","PRY",NA,NA,NA,NA
"04guaira","12","0","PRY",NA,NA,NA,NA
"05caaguazu","6","0","PRY",NA,NA,NA,NA
"06caazapa","7","0","PRY",NA,NA,NA,NA
"07itapua","13","0","PRY",NA,NA,NA,NA
"08misiones","14","14","PRY",NA,NA,NA,NA
"09paraguari","16","0","PRY",NA,NA,NA,NA
"10altoparana","2","0","PRY",NA,NA,NA,NA
"11central","9","0","PRY",NA,NA,NA,NA
"12neembucu","15","0","PRY",NA,NA,NA,NA
"13amambay","3","0","PRY",NA,NA,NA,NA
"14canindeyu","8","0","PRY",NA,NA,NA,NA
"15presidentehayes","17","0","PRY",NA,NA,NA,NA
"16altoparaguay","1","0","PRY",NA,NA,NA,NA
"cotabato","53","0","PHL",NA,NA,NA,NA
"manila","47","0","PHL",NA,NA,NA,NA
"huanuco","10","0","PHL",NA,NA,NA,NA
"autonomousregioninmuslimmindanaoarmm","42","14","PHL",NA,NA,NA,NA
"autonomousregioninmuslimmindanaoarmm","44","14","PHL",NA,NA,NA,NA
"autonomousregioninmuslimmindanaoarmm","74","14","PHL",NA,NA,NA,NA
"autonomousregioninmuslimmindanaoarmm","78","14","PHL",NA,NA,NA,NA
"cordilleraadministrativeregioncar","1","1","PHL",NA,NA,NA,NA
"cordilleraadministrativeregioncar","13","1","PHL",NA,NA,NA,NA
"cordilleraadministrativeregioncar","50","1","PHL",NA,NA,NA,NA
"cordilleraadministrativeregioncar","38","1","PHL",NA,NA,NA,NA
"cordilleraadministrativeregioncar","7","1","PHL",NA,NA,NA,NA
"cordilleraadministrativeregioncar","33","1","PHL",NA,NA,NA,NA
"nationalcapitalregionncr","47","15","PHL",NA,NA,NA,NA
"regioniilocosregion","39","13","PHL",NA,NA,NA,NA
"regioniilocosregion","61","13","PHL",NA,NA,NA,NA
"regioniilocosregion","35","13","PHL",NA,NA,NA,NA
"regioniilocosregion","34","13","PHL",NA,NA,NA,NA
"regioniicagayanvalley","11","6","PHL",NA,NA,NA,NA
"regioniicagayanvalley","37","6","PHL",NA,NA,NA,NA
"regioniicagayanvalley","56","6","PHL",NA,NA,NA,NA
"regioniicagayanvalley","63","6","PHL",NA,NA,NA,NA
"regioniicagayanvalley","18","6","PHL",NA,NA,NA,NA
"regioniiicentralluzon","79","5","PHL",NA,NA,NA,NA
"regioniiicentralluzon","77","5","PHL",NA,NA,NA,NA
"regioniiicentralluzon","8","5","PHL",NA,NA,NA,NA
"regioniiicentralluzon","17","5","PHL",NA,NA,NA,NA
"regioniiicentralluzon","10","5","PHL",NA,NA,NA,NA
"regioniiicentralluzon","55","5","PHL",NA,NA,NA,NA
"regioniiicentralluzon","60","5","PHL",NA,NA,NA,NA
"regionivacalabarzon","12","7","PHL",NA,NA,NA,NA
"regionivacalabarzon","64","7","PHL",NA,NA,NA,NA
"regionivacalabarzon","24","7","PHL",NA,NA,NA,NA
"regionivacalabarzon","62","7","PHL",NA,NA,NA,NA
"regionivacalabarzon","40","7","PHL",NA,NA,NA,NA
"regionivsoutherntagalog","59","16","PHL",NA,NA,NA,NA
"regionivsoutherntagalog","65","16","PHL",NA,NA,NA,NA
"regionivsoutherntagalog","45","16","PHL",NA,NA,NA,NA
"regionivsoutherntagalog","57","16","PHL",NA,NA,NA,NA
"regionivsoutherntagalog","58","16","PHL",NA,NA,NA,NA
"regionixzamboangapeninsula","80","17","PHL",NA,NA,NA,NA
"regionixzamboangapeninsula","81","17","PHL",NA,NA,NA,NA
"regionixzamboangapeninsula","82","17","PHL",NA,NA,NA,NA
"regionvbicolregion","5","4","PHL",NA,NA,NA,NA
"regionvbicolregion","70","4","PHL",NA,NA,NA,NA
"regionvbicolregion","19","4","PHL",NA,NA,NA,NA
"regionvbicolregion","20","4","PHL",NA,NA,NA,NA
"regionvbicolregion","46","4","PHL",NA,NA,NA,NA
"regionvbicolregion","23","4","PHL",NA,NA,NA,NA
"regionviwesternvisayas","4","3","PHL",NA,NA,NA,NA
"regionviwesternvisayas","22","3","PHL",NA,NA,NA,NA
"regionviwesternvisayas","32","3","PHL",NA,NA,NA,NA
"regionviwesternvisayas","36","3","PHL",NA,NA,NA,NA
"regionviwesternvisayas","51","3","PHL",NA,NA,NA,NA
"regionviwesternvisayas","6","3","PHL",NA,NA,NA,NA
"regionviicentralvisayas","15","9","PHL",NA,NA,NA,NA
"regionviicentralvisayas","52","9","PHL",NA,NA,NA,NA
"regionviicentralvisayas","69","9","PHL",NA,NA,NA,NA
"regionviicentralvisayas","25","9","PHL",NA,NA,NA,NA
"regionviiieasternvisayas","66","8","PHL",NA,NA,NA,NA
"regionviiieasternvisayas","14","14","PHL",NA,NA,NA,NA
"regionviiieasternvisayas","31","8","PHL",NA,NA,NA,NA
"regionviiieasternvisayas","54","8","PHL",NA,NA,NA,NA
"regionviiieasternvisayas","72","8","PHL",NA,NA,NA,NA
"regionviiieasternvisayas","43","8","PHL",NA,NA,NA,NA
"regionxnorthernmindanao","49","10","PHL",NA,NA,NA,NA
"regionxnorthernmindanao","16","10","PHL",NA,NA,NA,NA
"regionxnorthernmindanao","21","10","PHL",NA,NA,NA,NA
"regionxnorthernmindanao","41","10","PHL",NA,NA,NA,NA
"regionxnorthernmindanao","48","10","PHL",NA,NA,NA,NA
"regionxidavaoregion","26","11","PHL",NA,NA,NA,NA
"regionxidavaoregion","29","11","PHL",NA,NA,NA,NA
"regionxidavaoregion","28","11","PHL",NA,NA,NA,NA
"regionxidavaoregion","27","11","PHL",NA,NA,NA,NA
"regionxiisoccsksargen","71","12","PHL",NA,NA,NA,NA
"regionxiisoccsksargen","73","12","PHL",NA,NA,NA,NA
"regionxiisoccsksargen","67","12","PHL",NA,NA,NA,NA
"regionxiisoccsksargen","53","12","PHL",NA,NA,NA,NA
"regionxiiicaraga","2","2","PHL",NA,NA,NA,NA
"regionxiiicaraga","30","2","PHL",NA,NA,NA,NA
"regionxiiicaraga","3","2","PHL",NA,NA,NA,NA
"regionxiiicaraga","76","2","PHL",NA,NA,NA,NA
"regionxiiicaraga","75","2","PHL",NA,NA,NA,NA
"armm","42","14","PHL",NA,NA,NA,NA
"armm","44","14","PHL",NA,NA,NA,NA
"armm","74","14","PHL",NA,NA,NA,NA
"armm","78","14","PHL",NA,NA,NA,NA
"car","1","1","PHL",NA,NA,NA,NA
"car","13","1","PHL",NA,NA,NA,NA
"car","50","1","PHL",NA,NA,NA,NA
"car","38","1","PHL",NA,NA,NA,NA
"car","7","1","PHL",NA,NA,NA,NA
"car","33","1","PHL",NA,NA,NA,NA
"ncr","47","15","PHL",NA,NA,NA,NA
"regioni","39","13","PHL",NA,NA,NA,NA
"regioni","61","13","PHL",NA,NA,NA,NA
"regioni","35","13","PHL",NA,NA,NA,NA
"regioni","34","13","PHL",NA,NA,NA,NA
"regionii","11","6","PHL",NA,NA,NA,NA
"regionii","37","6","PHL",NA,NA,NA,NA
"regionii","56","6","PHL",NA,NA,NA,NA
"regionii","63","6","PHL",NA,NA,NA,NA
"regionii","18","6","PHL",NA,NA,NA,NA
"regioniii","79","5","PHL",NA,NA,NA,NA
"regioniii","77","5","PHL",NA,NA,NA,NA
"regioniii","8","5","PHL",NA,NA,NA,NA
"regioniii","17","5","PHL",NA,NA,NA,NA
"regioniii","10","5","PHL",NA,NA,NA,NA
"regioniii","55","5","PHL",NA,NA,NA,NA
"regioniii","60","5","PHL",NA,NA,NA,NA
"regioniva","12","7","PHL",NA,NA,NA,NA
"regioniva","64","7","PHL",NA,NA,NA,NA
"regioniva","24","7","PHL",NA,NA,NA,NA
"regioniva","62","7","PHL",NA,NA,NA,NA
"regioniva","40","7","PHL",NA,NA,NA,NA
"regionivb","59","16","PHL",NA,NA,NA,NA
"regionivb","65","16","PHL",NA,NA,NA,NA
"regionivb","45","16","PHL",NA,NA,NA,NA
"regionivb","57","16","PHL",NA,NA,NA,NA
"regionivb","58","16","PHL",NA,NA,NA,NA
"regionix","80","17","PHL",NA,NA,NA,NA
"regionix","81","17","PHL",NA,NA,NA,NA
"regionix","82","17","PHL",NA,NA,NA,NA
"regionv","5","4","PHL",NA,NA,NA,NA
"regionv","70","4","PHL",NA,NA,NA,NA
"regionv","19","4","PHL",NA,NA,NA,NA
"regionv","20","4","PHL",NA,NA,NA,NA
"regionv","46","4","PHL",NA,NA,NA,NA
"regionv","23","4","PHL",NA,NA,NA,NA
"regionvi","4","3","PHL",NA,NA,NA,NA
"regionvi","22","3","PHL",NA,NA,NA,NA
"regionvi","32","3","PHL",NA,NA,NA,NA
"regionvi","36","3","PHL",NA,NA,NA,NA
"regionvi","51","3","PHL",NA,NA,NA,NA
"regionvi","6","3","PHL",NA,NA,NA,NA
"regionvii","15","9","PHL",NA,NA,NA,NA
"regionvii","52","9","PHL",NA,NA,NA,NA
"regionvii","69","9","PHL",NA,NA,NA,NA
"regionvii","25","9","PHL",NA,NA,NA,NA
"regionviii","66","8","PHL",NA,NA,NA,NA
"regionviii","14","14","PHL",NA,NA,NA,NA
"regionviii","31","8","PHL",NA,NA,NA,NA
"regionviii","54","8","PHL",NA,NA,NA,NA
"regionviii","72","8","PHL",NA,NA,NA,NA
"regionviii","43","8","PHL",NA,NA,NA,NA
"regionx","49","10","PHL",NA,NA,NA,NA
"regionx","16","10","PHL",NA,NA,NA,NA
"regionx","21","10","PHL",NA,NA,NA,NA
"regionx","41","10","PHL",NA,NA,NA,NA
"regionx","48","10","PHL",NA,NA,NA,NA
"regionxi","26","11","PHL",NA,NA,NA,NA
"regionxi","29","11","PHL",NA,NA,NA,NA
"regionxi","28","11","PHL",NA,NA,NA,NA
"regionxi","27","11","PHL",NA,NA,NA,NA
"regionxii","71","12","PHL",NA,NA,NA,NA
"regionxii","73","12","PHL",NA,NA,NA,NA
"regionxii","67","12","PHL",NA,NA,NA,NA
"regionxii","53","12","PHL",NA,NA,NA,NA
"regionxiii","2","2","PHL",NA,NA,NA,NA
"regionxiii","30","2","PHL",NA,NA,NA,NA
"regionxiii","3","2","PHL",NA,NA,NA,NA
"regionxiii","76","2","PHL",NA,NA,NA,NA
"regionxiii","75","2","PHL",NA,NA,NA,NA
"autonomousregioninmuslimmindanao","42","14","PHL",NA,NA,NA,NA
"autonomousregioninmuslimmindanao","44","14","PHL",NA,NA,NA,NA
"autonomousregioninmuslimmindanao","74","14","PHL",NA,NA,NA,NA
"autonomousregioninmuslimmindanao","78","14","PHL",NA,NA,NA,NA
"cordilleraadministrativeregion","1","1","PHL",NA,NA,NA,NA
"cordilleraadministrativeregion","13","1","PHL",NA,NA,NA,NA
"cordilleraadministrativeregion","50","1","PHL",NA,NA,NA,NA
"cordilleraadministrativeregion","38","1","PHL",NA,NA,NA,NA
"cordilleraadministrativeregion","7","1","PHL",NA,NA,NA,NA
"cordilleraadministrativeregion","33","1","PHL",NA,NA,NA,NA
"nationalcapitalregion","47","15","PHL",NA,NA,NA,NA
"ilocosregion","39","13","PHL",NA,NA,NA,NA
"ilocosregion","61","13","PHL",NA,NA,NA,NA
"ilocosregion","35","13","PHL",NA,NA,NA,NA
"ilocosregion","34","13","PHL",NA,NA,NA,NA
"cagayanvalley","11","6","PHL",NA,NA,NA,NA
"cagayanvalley","37","6","PHL",NA,NA,NA,NA
"cagayanvalley","56","6","PHL",NA,NA,NA,NA
"cagayanvalley","63","6","PHL",NA,NA,NA,NA
"cagayanvalley","18","6","PHL",NA,NA,NA,NA
"centralluzon","79","5","PHL",NA,NA,NA,NA
"centralluzon","77","5","PHL",NA,NA,NA,NA
"centralluzon","8","5","PHL",NA,NA,NA,NA
"centralluzon","17","5","PHL",NA,NA,NA,NA
"centralluzon","10","5","PHL",NA,NA,NA,NA
"centralluzon","55","5","PHL",NA,NA,NA,NA
"centralluzon","60","5","PHL",NA,NA,NA,NA
"calabarzon","12","7","PHL",NA,NA,NA,NA
"calabarzon","64","7","PHL",NA,NA,NA,NA
"calabarzon","24","7","PHL",NA,NA,NA,NA
"calabarzon","62","7","PHL",NA,NA,NA,NA
"calabarzon","40","7","PHL",NA,NA,NA,NA
"mimaropa","59","16","PHL",NA,NA,NA,NA
"mimaropa","65","16","PHL",NA,NA,NA,NA
"mimaropa","45","16","PHL",NA,NA,NA,NA
"mimaropa","57","16","PHL",NA,NA,NA,NA
"mimaropa","58","16","PHL",NA,NA,NA,NA
"zamboangapeninsula","80","17","PHL",NA,NA,NA,NA
"zamboangapeninsula","81","17","PHL",NA,NA,NA,NA
"zamboangapeninsula","82","17","PHL",NA,NA,NA,NA
"bicolregion","5","4","PHL",NA,NA,NA,NA
"bicolregion","70","4","PHL",NA,NA,NA,NA
"bicolregion","19","4","PHL",NA,NA,NA,NA
"bicolregion","20","4","PHL",NA,NA,NA,NA
"bicolregion","46","4","PHL",NA,NA,NA,NA
"bicolregion","23","4","PHL",NA,NA,NA,NA
"westernvisayas","4","3","PHL",NA,NA,NA,NA
"westernvisayas","22","3","PHL",NA,NA,NA,NA
"westernvisayas","32","3","PHL",NA,NA,NA,NA
"westernvisayas","36","3","PHL",NA,NA,NA,NA
"westernvisayas","51","3","PHL",NA,NA,NA,NA
"westernvisayas","6","3","PHL",NA,NA,NA,NA
"centralvisayas","15","9","PHL",NA,NA,NA,NA
"centralvisayas","52","9","PHL",NA,NA,NA,NA
"centralvisayas","69","9","PHL",NA,NA,NA,NA
"centralvisayas","25","9","PHL",NA,NA,NA,NA
"easternvisayas","66","8","PHL",NA,NA,NA,NA
"easternvisayas","14","14","PHL",NA,NA,NA,NA
"easternvisayas","31","8","PHL",NA,NA,NA,NA
"easternvisayas","54","8","PHL",NA,NA,NA,NA
"easternvisayas","72","8","PHL",NA,NA,NA,NA
"easternvisayas","43","8","PHL",NA,NA,NA,NA
"northernmindanao","49","10","PHL",NA,NA,NA,NA
"northernmindanao","16","10","PHL",NA,NA,NA,NA
"northernmindanao","21","10","PHL",NA,NA,NA,NA
"northernmindanao","41","10","PHL",NA,NA,NA,NA
"northernmindanao","48","10","PHL",NA,NA,NA,NA
"davaoregion","26","11","PHL",NA,NA,NA,NA
"davaoregion","29","11","PHL",NA,NA,NA,NA
"davaoregion","28","11","PHL",NA,NA,NA,NA
"davaoregion","27","11","PHL",NA,NA,NA,NA
"soccsksargen","71","12","PHL",NA,NA,NA,NA
"soccsksargen","73","12","PHL",NA,NA,NA,NA
"soccsksargen","67","12","PHL",NA,NA,NA,NA
"soccsksargen","53","12","PHL",NA,NA,NA,NA
"caraga","2","2","PHL",NA,NA,NA,NA
"caraga","30","2","PHL",NA,NA,NA,NA
"caraga","3","2","PHL",NA,NA,NA,NA
"caraga","76","2","PHL",NA,NA,NA,NA
"caraga","75","2","PHL",NA,NA,NA,NA
"regionpoludniowy","2","0","POL",NA,NA,NA,NA
"regionpolnocnozachodni","4","0","POL",NA,NA,NA,NA
"regionpoludniowozachodni","5","0","POL",NA,NA,NA,NA
"regionpolnocny","6","0","POL",NA,NA,NA,NA
"altai","19","0","RUS",NA,NA,NA,NA
"buryatia","10","0","RUS",NA,NA,NA,NA
"chuvashia","15","0","RUS",NA,NA,NA,NA
"jewishautonomous","89","89","RUS",NA,NA,NA,NA
"kabardinobalkaria","23","0","RUS",NA,NA,NA,NA
"kalmykia","25","0","RUS",NA,NA,NA,NA
"karachaycherkessia","28","0","RUS",NA,NA,NA,NA
"khabarovskkrai","31","0","RUS",NA,NA,NA,NA
"khakassia","32","0","RUS",NA,NA,NA,NA
"khantymansiyskautonomausokrugyugra","33","33","RUS",NA,NA,NA,NA
"magadon","45","0","RUS",NA,NA,NA,NA
"nizhnynougorod","52","0","RUS",NA,NA,NA,NA
"northossetiaalania","53","0","RUS",NA,NA,NA,NA
"sakhayakutia","65","0","RUS",NA,NA,NA,NA
"stpetersburg","16","0","RUS",NA,NA,NA,NA
"taimyrdogannenets","74","40","RUS",NA,NA,NA,NA
"thechechenrepublic","11","0","RUS",NA,NA,NA,NA
"khantymansiyskautonomousokrugyugra","33","33","RUS",NA,NA,NA,NA
"magadan","45","0","RUS",NA,NA,NA,NA
"nizhnynovgorod","52","0","RUS",NA,NA,NA,NA
"taimyrdolgannenets","74","40","RUS",NA,NA,NA,NA
"udmurtia","80","0","RUS",NA,NA,NA,NA
"chukotskijautonomousregion","14","14","RUS",NA,NA,NA,NA
"yakutia","65","0","RUS",NA,NA,NA,NA
"yevrei","89","89","RUS",NA,NA,NA,NA
"altairepublic","19","0","RUS",NA,NA,NA,NA
"amurregion","4","0","RUS",NA,NA,NA,NA
"arkhangelskregion","5","5","RUS",NA,NA,NA,NA
"astrakhanregion","6","0","RUS",NA,NA,NA,NA
"autonomousregionininclnenetsky","51","5","RUS",NA,NA,NA,NA
"autonomousregionintchnenetsky","51","5","RUS",NA,NA,NA,NA
"belgorodregion","8","0","RUS",NA,NA,NA,NA
"bryanskregion","9","0","RUS",NA,NA,NA,NA
"chelyabinskregion","12","0","RUS",NA,NA,NA,NA
"ininclhantymansiautonomousareayugra","33","33","RUS",NA,NA,NA,NA
"intchhantymansiautonomousareayugra","33","33","RUS",NA,NA,NA,NA
"inclhantymansiautonomousareayugra","33","33","RUS",NA,NA,NA,NA
"irkutskregion","21","21","RUS",NA,NA,NA,NA
"ivanovoregion","22","0","RUS",NA,NA,NA,NA
"jewishautonomousregion","89","89","RUS",NA,NA,NA,NA
"kalugaregion","26","0","RUS",NA,NA,NA,NA
"kemerovoregion","30","0","RUS",NA,NA,NA,NA
"kirovregion","34","0","RUS",NA,NA,NA,NA
"komirepublic","36","0","RUS",NA,NA,NA,NA
"kostromaregion","38","0","RUS",NA,NA,NA,NA
"krasnoyarskterritory","40","40","RUS",NA,NA,NA,NA
"kurganregion","41","0","RUS",NA,NA,NA,NA
"kurskregion","42","0","RUS",NA,NA,NA,NA
"leningradregion","43","0","RUS",NA,NA,NA,NA
"lipetskregion","44","0","RUS",NA,NA,NA,NA
"marielrepublic","46","0","RUS",NA,NA,NA,NA
"moscowregion","49","0","RUS",NA,NA,NA,NA
"murmanskregion","50","0","RUS",NA,NA,NA,NA
"nizhnynovgorodregion","52","0","RUS",NA,NA,NA,NA
